image,timestamp,response,pred_label,pred_conf
elephant6-truck3,2024-02-05 22:30:31,elephant,elephant,1
boat4-bottle2,2024-02-05 22:30:32,truck,truck,1
car8-airplane3,2024-02-05 22:30:32,car,car,1
truck7-keyboard3,2024-02-05 22:30:33,truck,truck,1
car5-knife2,2024-02-05 22:30:34,car,car,1
boat10-bear3,2024-02-05 22:30:35,truck,truck,1
dog8-oven3,2024-02-05 22:30:36,dog,dog,1
truck7-chair2,2024-02-05 22:30:37,truck,truck,1
chair7-bottle1,2024-02-05 22:30:38,chair,chair,1
cat10-clock1,2024-02-05 22:30:38,H,cat,1
car10-car1,2024-02-05 22:30:39,car,car,1
car7-bear1,2024-02-05 22:30:40,bear,bear,1
boat1-bear1,2024-02-05 22:30:41,truck,truck,1
knife5-clock1,2024-02-05 22:30:42,clock,clock,1
bird7-truck2,2024-02-05 22:30:43,truck,truck,1
cat7-airplane2,2024-02-05 22:30:44,bear,bear,1
cat10-bottle1,2024-02-05 22:30:44,truck,truck,1
elephant9-clock3,2024-02-05 22:30:45,clock,clock,1
dog8-bear3,2024-02-05 22:30:46,dog,dog,1
oven4-keyboard3,2024-02-05 22:30:47,oven,oven,1
truck5-dog3,2024-02-05 22:30:48,truck,truck,1
bottle4-bicycle1,2024-02-05 22:30:49,bottle,bottle,1
bird1-clock3,2024-02-05 22:30:50,clock,clock,1
bottle2-knife3,2024-02-05 22:30:50,bottle,bottle,1
clock7-bicycle1,2024-02-05 22:30:51,clock,clock,1
bird3-bird2,2024-02-05 22:30:52,bird,bird,1
bicycle8-truck1,2024-02-05 22:30:53,bicycle,bicycle,1
chair10-airplane2,2024-02-05 22:30:54,chair,chair,1
bear2-airplane1,2024-02-05 22:30:55,bear,bear,1
car9-truck3,2024-02-05 22:30:56,car,car,1
keyboard10-airplane3,2024-02-05 22:30:56,truck,truck,1
airplane5-boat3,2024-02-05 22:30:57,airplane,airplane,1
keyboard7-truck2,2024-02-05 22:30:58,car,car,1
chair9-bicycle3,2024-02-05 22:30:59,chair,chair,1
knife9-bear3,2024-02-05 22:31:00,truck,truck,1
airplane10-airplane1,2024-02-05 22:31:01,airplane,airplane,1
elephant1-bottle1,2024-02-05 22:31:02,elephant,elephant,1
oven7-car3,2024-02-05 22:31:03,car,car,1
bottle5-elephant1,2024-02-05 22:31:03,bottle,bottle,1
car6-bottle1,2024-02-05 22:31:04,car,car,1
truck3-oven2,2024-02-05 22:31:05,truck,truck,1
bottle4-oven2,2024-02-05 22:31:06,bottle,bottle,1
bird1-bear1,2024-02-05 22:31:07,bear,bear,1
chair9-bear1,2024-02-05 22:31:08,bear,bear,1
dog8-clock2,2024-02-05 22:31:09,dog,dog,1
elephant7-bear3,2024-02-05 22:31:09,elephant,elephant,1
truck5-bird2,2024-02-05 22:31:10,truck,truck,1
chair5-bottle3,2024-02-05 22:31:11,chair,chair,1
truck4-knife1,2024-02-05 22:31:12,truck,truck,1
airplane10-cat2,2024-02-05 22:31:13,truck,truck,1
knife4-keyboard1,2024-02-05 22:31:14,truck,truck,1
chair2-keyboard2,2024-02-05 22:31:15,chair,chair,1
keyboard9-bear2,2024-02-05 22:31:15,keyboard,keyboard,1
clock4-bird3,2024-02-05 22:31:16,clock,clock,1
cat3-cat1,2024-02-05 22:31:17,cat,cat,1
clock6-car2,2024-02-05 22:31:18,clock,clock,1
knife2-cat3,2024-02-05 22:31:19,truck,truck,1
bird5-truck2,2024-02-05 22:31:20,truck,truck,1
keyboard4-clock2,2024-02-05 22:31:21,truck,truck,1
car6-truck3,2024-02-05 22:31:21,car,car,1
bear5-oven3,2024-02-05 22:31:22,truck,truck,1
boat6-bear1,2024-02-05 22:31:23,bear,bear,1
dog6-cat1,2024-02-05 22:31:24,dog,dog,1
bird5-dog2,2024-02-05 22:31:25,bird,bird,1
clock6-oven1,2024-02-05 22:31:26,truck,truck,1
bear3-chair2,2024-02-05 22:31:27,chair,chair,1
knife8-car2,2024-02-05 22:31:27,car,car,1
airplane10-bear3,2024-02-05 22:31:28,bear,bear,1
oven4-bicycle2,2024-02-05 22:31:29,truck,truck,1
keyboard1-elephant3,2024-02-05 22:31:30,L,elephant,1
clock3-bear3,2024-02-05 22:31:31,clock,clock,1
bottle3-bird1,2024-02-05 22:31:32,bottle,bottle,1
clock10-airplane1,2024-02-05 22:31:33,clock,clock,1
bottle5-knife1,2024-02-05 22:31:33,bottle,bottle,1
oven9-knife3,2024-02-05 22:31:34,oven,oven,1
airplane7-airplane3,2024-02-05 22:31:35,airplane,airplane,1
cat1-oven1,2024-02-05 22:31:36,cat,cat,1
knife1-elephant1,2024-02-05 22:31:37,elephant,elephant,1
airplane9-airplane2,2024-02-05 22:31:38,airplane,airplane,1
clock1-boat3,2024-02-05 22:31:39,truck,truck,1
car8-clock2,2024-02-05 22:31:40,car,car,1
keyboard10-boat2,2024-02-05 22:31:40,boat,boat,1
oven9-chair1,2024-02-05 22:31:41,car,car,1
oven5-keyboard2,2024-02-05 22:31:42,M,keyboard,1
car10-dog1,2024-02-05 22:31:43,car,car,1
dog2-airplane2,2024-02-05 22:31:44,dog,dog,1
elephant7-clock2,2024-02-05 22:31:45,elephant,elephant,1
car5-truck3,2024-02-05 22:31:46,car,car,1
bear4-car3,2024-02-05 22:31:46,truck,truck,1
cat4-clock2,2024-02-05 22:31:47,H,cat,1
keyboard5-airplane3,2024-02-05 22:31:48,keyboard,keyboard,1
knife1-oven1,2024-02-05 22:31:49,truck,truck,1
bottle7-truck2,2024-02-05 22:31:50,car,car,1
bottle10-dog1,2024-02-05 22:31:51,bottle,bottle,1
bicycle5-oven3,2024-02-05 22:31:52,truck,truck,1
bird5-airplane3,2024-02-05 22:31:52,bird,bird,1
keyboard7-car3,2024-02-05 22:31:53,car,car,1
car6-boat1,2024-02-05 22:31:54,car,car,1
bird5-cat2,2024-02-05 22:31:55,bird,bird,1
boat7-clock3,2024-02-05 22:31:56,clock,clock,1
truck1-chair2,2024-02-05 22:31:57,truck,truck,1
clock10-boat2,2024-02-05 22:31:57,clock,clock,1
oven8-cat3,2024-02-05 22:31:58,oven,oven,1
bird1-airplane2,2024-02-05 22:31:59,bird,bird,1
dog8-boat3,2024-02-05 22:32:00,dog,dog,1
cat8-bicycle3,2024-02-05 22:32:01,cat,cat,1
oven8-chair1,2024-02-05 22:32:02,truck,truck,1
bicycle10-dog3,2024-02-05 22:32:03,bicycle,bicycle,1
bear1-bear3,2024-02-05 22:32:03,bear,bear,1
car1-keyboard2,2024-02-05 22:32:04,M,keyboard,1
boat2-bottle2,2024-02-05 22:32:05,boat,boat,1
bicycle9-car1,2024-02-05 22:32:06,bicycle,bicycle,1
bicycle8-bird2,2024-02-05 22:32:07,bicycle,bicycle,1
airplane5-bottle3,2024-02-05 22:32:08,airplane,airplane,1
bird4-dog3,2024-02-05 22:32:09,dog,dog,1
cat10-oven2,2024-02-05 22:32:10,keyboard,keyboard,1
bicycle2-knife2,2024-02-05 22:32:10,bicycle,bicycle,1
bicycle7-bear2,2024-02-05 22:32:11,bicycle,bicycle,1
bird7-knife2,2024-02-05 22:32:12,bird,bird,1
bear2-car2,2024-02-05 22:32:13,car,car,1
truck8-elephant1,2024-02-05 22:32:14,truck,truck,1
bicycle7-clock3,2024-02-05 22:32:15,bicycle,bicycle,1
bottle7-oven2,2024-02-05 22:32:16,truck,truck,1
oven9-oven1,2024-02-05 22:32:17,oven,oven,1
oven1-clock3,2024-02-05 22:32:17,clock,clock,1
bicycle4-bottle1,2024-02-05 22:32:18,bicycle,bicycle,1
airplane10-car3,2024-02-05 22:32:19,airplane,airplane,1
bicycle10-airplane2,2024-02-05 22:32:20,bicycle,bicycle,1
truck1-dog1,2024-02-05 22:32:21,truck,truck,1
bottle2-car2,2024-02-05 22:32:22,truck,truck,1
bicycle1-bottle3,2024-02-05 22:32:23,bicycle,bicycle,1
bicycle9-chair1,2024-02-05 22:32:24,truck,truck,1
car4-clock1,2024-02-05 22:32:25,car,car,1
car8-cat1,2024-02-05 22:32:25,bear,bear,1
dog5-boat3,2024-02-05 22:32:26,truck,truck,1
truck1-clock3,2024-02-05 22:32:27,truck,truck,1
dog10-bottle1,2024-02-05 22:32:28,dog,dog,1
chair10-oven1,2024-02-05 22:32:29,chair,chair,1
dog9-cat1,2024-02-05 22:32:30,dog,dog,1
cat5-car2,2024-02-05 22:32:30,car,car,1
car7-bird3,2024-02-05 22:32:31,car,car,1
elephant4-oven1,2024-02-05 22:32:32,elephant,elephant,1
oven7-dog2,2024-02-05 22:32:33,truck,truck,1
dog4-oven1,2024-02-05 22:32:34,truck,truck,1
truck5-car1,2024-02-05 22:32:35,truck,truck,1
bear2-knife2,2024-02-05 22:32:36,bear,bear,1
bear6-clock1,2024-02-05 22:32:36,clock,clock,1
knife1-bird2,2024-02-05 22:32:37,knife,knife,1
knife6-dog2,2024-02-05 22:32:38,truck,truck,1
bicycle9-bird3,2024-02-05 22:32:39,bicycle,bicycle,1
knife5-keyboard3,2024-02-05 22:32:40,truck,truck,1
bottle6-bear2,2024-02-05 22:32:41,bottle,bottle,1
cat4-bird2,2024-02-05 22:32:42,cat,cat,1
elephant6-bicycle1,2024-02-05 22:32:43,elephant,elephant,1
airplane9-oven2,2024-02-05 22:32:43,airplane,airplane,1
airplane5-bird2,2024-02-05 22:32:44,airplane,airplane,1
knife6-boat3,2024-02-05 22:32:45,boat,boat,1
keyboard10-car1,2024-02-05 22:32:46,car,car,1
truck2-clock1,2024-02-05 22:32:47,truck,truck,1
boat5-clock3,2024-02-05 22:32:48,clock,clock,1
keyboard6-bear2,2024-02-05 22:32:49,keyboard,keyboard,1
car4-bear3,2024-02-05 22:32:49,dog,dog,1
bottle3-cat3,2024-02-05 22:32:50,bottle,bottle,1
chair8-keyboard3,2024-02-05 22:32:51,M,keyboard,1
car6-bicycle3,2024-02-05 22:32:52,car,car,1
car9-cat1,2024-02-05 22:32:53,bear,bear,1
clock8-chair2,2024-02-05 22:32:54,clock,clock,1
keyboard9-truck3,2024-02-05 22:32:55,car,car,1
elephant2-airplane3,2024-02-05 22:32:55,elephant,elephant,1
knife10-oven3,2024-02-05 22:32:56,truck,truck,1
clock6-clock2,2024-02-05 22:32:57,clock,clock,1
boat10-cat1,2024-02-05 22:32:58,truck,truck,1
chair5-clock2,2024-02-05 22:32:59,chair,chair,1
bicycle6-car2,2024-02-05 22:33:00,car,car,1
airplane9-clock1,2024-02-05 22:33:01,J,clock,1
bear3-airplane1,2024-02-05 22:33:01,elephant,elephant,1
oven2-car1,2024-02-05 22:33:02,car,car,1
boat10-boat3,2024-02-05 22:33:03,boat,boat,1
cat4-keyboard2,2024-02-05 22:33:04,keyboard,keyboard,1
bird1-bicycle2,2024-02-05 22:33:05,bear,bear,1
bird3-bottle2,2024-02-05 22:33:06,truck,truck,1
elephant8-dog1,2024-02-05 22:33:07,elephant,elephant,1
cat5-airplane2,2024-02-05 22:33:07,bear,bear,1
bottle3-bear2,2024-02-05 22:33:08,bottle,bottle,1
knife4-bear1,2024-02-05 22:33:09,truck,truck,1
cat4-oven1,2024-02-05 22:33:10,cat,cat,1
chair7-elephant1,2024-02-05 22:33:11,chair,chair,1
clock1-dog2,2024-02-05 22:33:12,clock,clock,1
keyboard9-bicycle2,2024-02-05 22:33:13,truck,truck,1
clock10-oven2,2024-02-05 22:33:13,clock,clock,1
bottle7-cat2,2024-02-05 22:33:14,truck,truck,1
keyboard7-boat2,2024-02-05 22:33:15,boat,boat,1
dog1-bear1,2024-02-05 22:33:16,dog,dog,1
car7-car1,2024-02-05 22:33:17,car,car,1
car4-bird1,2024-02-05 22:33:18,car,car,1
boat10-oven1,2024-02-05 22:33:19,boat,boat,1
clock7-dog2,2024-02-05 22:33:19,clock,clock,1
elephant1-car3,2024-02-05 22:33:20,car,car,1
cat6-oven1,2024-02-05 22:33:21,cat,cat,1
bear10-oven1,2024-02-05 22:33:22,bear,bear,1
cat9-clock2,2024-02-05 22:33:23,cat,cat,1
bear10-truck1,2024-02-05 22:33:24,truck,truck,1
bear10-car2,2024-02-05 22:33:25,car,car,1
keyboard7-knife1,2024-02-05 22:33:25,truck,truck,1
keyboard5-oven2,2024-02-05 22:33:26,keyboard,keyboard,1
cat4-truck3,2024-02-05 22:33:27,truck,truck,1
bear9-keyboard3,2024-02-05 22:33:28,M,keyboard,1
chair1-dog1,2024-02-05 22:33:29,chair,chair,1
airplane4-bicycle2,2024-02-05 22:33:30,truck,truck,1
bottle6-oven3,2024-02-05 22:33:31,keyboard,keyboard,1
dog8-bottle2,2024-02-05 22:33:31,bear,bear,1
elephant2-truck2,2024-02-05 22:33:32,car,car,1
dog8-dog3,2024-02-05 22:33:33,dog,dog,1
cat8-bear1,2024-02-05 22:33:34,cat,cat,1
truck9-elephant1,2024-02-05 22:33:35,truck,truck,1
bird6-airplane2,2024-02-05 22:33:36,bird,bird,1
elephant8-bird2,2024-02-05 22:33:37,elephant,elephant,1
cat8-bird2,2024-02-05 22:33:38,cat,cat,1
keyboard1-car3,2024-02-05 22:33:38,car,car,1
cat4-cat3,2024-02-05 22:33:39,cat,cat,1
bicycle1-clock3,2024-02-05 22:33:40,bicycle,bicycle,1
cat10-bicycle1,2024-02-05 22:33:41,truck,truck,1
car9-clock2,2024-02-05 22:33:42,car,car,1
boat5-knife2,2024-02-05 22:33:43,boat,boat,1
bottle5-oven2,2024-02-05 22:33:44,truck,truck,1
airplane3-cat1,2024-02-05 22:33:45,bear,bear,1
cat9-bottle2,2024-02-05 22:33:45,truck,truck,1
bird1-chair2,2024-02-05 22:33:46,chair,chair,1
chair1-cat3,2024-02-05 22:33:47,chair,chair,1
truck9-truck3,2024-02-05 22:33:48,truck,truck,1
knife5-cat2,2024-02-05 22:33:49,truck,truck,1
keyboard5-bicycle1,2024-02-05 22:33:50,car,car,1
bicycle7-bicycle2,2024-02-05 22:33:51,bicycle,bicycle,1
chair7-boat3,2024-02-05 22:33:51,chair,chair,1
bear8-bottle1,2024-02-05 22:33:52,bear,bear,1
elephant3-keyboard2,2024-02-05 22:33:53,M,keyboard,1
clock5-airplane1,2024-02-05 22:33:54,clock,clock,1
bicycle4-bicycle3,2024-02-05 22:33:55,bicycle,bicycle,1
bicycle1-bear1,2024-02-05 22:33:56,bicycle,bicycle,1
boat1-elephant3,2024-02-05 22:33:57,elephant,elephant,1
bird2-clock3,2024-02-05 22:33:58,clock,clock,1
car8-knife2,2024-02-05 22:33:58,car,car,1
bird9-bottle3,2024-02-05 22:33:59,bird,bird,1
oven9-clock2,2024-02-05 22:34:00,oven,oven,1
bear3-bicycle2,2024-02-05 22:34:01,truck,truck,1
chair10-dog1,2024-02-05 22:34:02,chair,chair,1
bear1-bird2,2024-02-05 22:34:03,bear,bear,1
truck5-knife3,2024-02-05 22:34:04,truck,truck,1
dog8-keyboard3,2024-02-05 22:34:05,truck,truck,1
airplane4-bird3,2024-02-05 22:34:05,airplane,airplane,1
bird7-oven3,2024-02-05 22:34:06,truck,truck,1
bird2-airplane3,2024-02-05 22:34:07,truck,truck,1
bear3-keyboard2,2024-02-05 22:34:08,M,keyboard,1
car2-car3,2024-02-05 22:34:09,car,car,1
bird5-chair1,2024-02-05 22:34:10,chair,chair,1
bird3-knife3,2024-02-05 22:34:11,elephant,elephant,1
bicycle4-cat1,2024-02-05 22:34:11,bicycle,bicycle,1
oven6-knife3,2024-02-05 22:34:12,car,car,1
bottle6-bottle3,2024-02-05 22:34:13,bottle,bottle,1
oven5-bottle3,2024-02-05 22:34:14,oven,oven,1
chair8-boat1,2024-02-05 22:34:15,chair,chair,1
elephant6-oven1,2024-02-05 22:34:16,elephant,elephant,1
knife5-truck3,2024-02-05 22:34:17,truck,truck,1
keyboard6-car2,2024-02-05 22:34:18,truck,truck,1
car3-elephant3,2024-02-05 22:34:18,car,car,1
bear3-bird3,2024-02-05 22:34:19,bear,bear,1
knife6-clock2,2024-02-05 22:34:20,clock,clock,1
knife1-dog1,2024-02-05 22:34:21,truck,truck,1
dog4-keyboard2,2024-02-05 22:34:22,keyboard,keyboard,1
truck6-bear2,2024-02-05 22:34:23,truck,truck,1
bear3-cat1,2024-02-05 22:34:23,bear,bear,1
bird7-bird2,2024-02-05 22:34:24,bird,bird,1
car8-bear1,2024-02-05 22:34:25,bear,bear,1
boat4-bird1,2024-02-05 22:34:26,boat,boat,1
car10-keyboard2,2024-02-05 22:34:27,M,keyboard,1
bear4-elephant2,2024-02-05 22:34:28,bear,bear,1
knife9-airplane2,2024-02-05 22:34:29,truck,truck,1
dog10-keyboard2,2024-02-05 22:34:29,M,keyboard,1
keyboard6-knife2,2024-02-05 22:34:30,M,keyboard,1
airplane7-car1,2024-02-05 22:34:31,car,car,1
chair8-airplane1,2024-02-05 22:34:32,chair,chair,1
boat9-clock1,2024-02-05 22:34:33,boat,boat,1
elephant7-car3,2024-02-05 22:34:34,elephant,elephant,1
bicycle9-knife3,2024-02-05 22:34:35,truck,truck,1
oven7-cat1,2024-02-05 22:34:35,chair,chair,1
elephant2-keyboard3,2024-02-05 22:34:36,truck,truck,1
bird6-elephant2,2024-02-05 22:34:37,bird,bird,1
elephant1-keyboard3,2024-02-05 22:34:38,elephant,elephant,1
truck4-bottle2,2024-02-05 22:34:39,truck,truck,1
bear10-cat2,2024-02-05 22:34:40,bear,bear,1
bottle5-chair1,2024-02-05 22:34:41,car,car,1
chair1-bear1,2024-02-05 22:34:41,truck,truck,1
bottle8-keyboard3,2024-02-05 22:34:42,truck,truck,1
boat7-cat3,2024-02-05 22:34:43,truck,truck,1
cat9-boat2,2024-02-05 22:34:44,G,car,1
truck3-dog3,2024-02-05 22:34:45,dog,dog,1
bottle2-bottle3,2024-02-05 22:34:46,bottle,bottle,1
knife5-knife3,2024-02-05 22:34:47,truck,truck,1
boat3-clock3,2024-02-05 22:34:47,clock,clock,1
cat4-airplane1,2024-02-05 22:34:48,truck,truck,1
clock4-boat3,2024-02-05 22:34:49,clock,clock,1
bicycle2-dog1,2024-02-05 22:34:50,truck,truck,1
bottle2-chair3,2024-02-05 22:34:51,bottle,bottle,1
cat2-knife3,2024-02-05 22:34:52,truck,truck,1
oven6-bear2,2024-02-05 22:34:53,bear,bear,1
bird10-cat1,2024-02-05 22:34:53,dog,dog,1
keyboard4-knife2,2024-02-05 22:34:54,truck,truck,1
bottle9-truck1,2024-02-05 22:34:55,bear,bear,1
car7-boat3,2024-02-05 22:34:56,car,car,1
knife9-bicycle1,2024-02-05 22:34:57,truck,truck,1
keyboard2-knife1,2024-02-05 22:34:58,truck,truck,1
airplane9-boat1,2024-02-05 22:34:59,airplane,airplane,1
boat1-bird3,2024-02-05 22:35:00,truck,truck,1
chair5-keyboard2,2024-02-05 22:35:00,car,car,1
bottle4-car3,2024-02-05 22:35:01,bottle,bottle,1
airplane7-cat3,2024-02-05 22:35:02,truck,truck,1
chair5-boat3,2024-02-05 22:35:03,chair,chair,1
elephant8-truck3,2024-02-05 22:35:04,elephant,elephant,1
chair1-truck3,2024-02-05 22:35:05,chair,chair,1
elephant7-keyboard3,2024-02-05 22:35:06,elephant,elephant,1
keyboard3-bicycle2,2024-02-05 22:35:07,truck,truck,1
