image,timestamp,response,pred_label,pred_conf
airplane6-bear3,2024-02-05 20:34:28,D,bird,1
boat4-knife2,2024-02-05 20:34:28,M,keyboard,1
truck3-bicycle1,2024-02-05 20:34:29,G,car,1
boat4-bottle2,2024-02-05 20:34:30,F,bottle,1
elephant2-bird1,2024-02-05 20:34:31,L,elephant,1
clock7-dog2,2024-02-05 20:34:32,J,clock,1
chair5-truck3,2024-02-05 20:34:33,M,keyboard,1
clock1-bear1,2024-02-05 20:34:34,K,dog,1
keyboard9-airplane3,2024-02-05 20:34:35,G,car,1
dog7-chair2,2024-02-05 20:34:36,I,chair,1
chair1-elephant1,2024-02-05 20:34:37,I,chair,1
elephant6-oven1,2024-02-05 20:34:37,L,elephant,1
airplane7-bottle3,2024-02-05 20:34:38,F,bottle,1
chair8-boat1,2024-02-05 20:34:39,I,chair,1
clock1-car1,2024-02-05 20:34:40,G,car,1
airplane5-bottle3,2024-02-05 20:34:41,F,bottle,1
oven4-bottle2,2024-02-05 20:34:42,F,bottle,1
bicycle3-bird1,2024-02-05 20:34:43,C,bicycle,1
elephant5-bear2,2024-02-05 20:34:44,L,elephant,1
knife2-dog1,2024-02-05 20:34:45,H,cat,1
boat9-clock1,2024-02-05 20:34:45,J,clock,1
bicycle7-knife2,2024-02-05 20:34:46,C,bicycle,1
keyboard4-keyboard2,2024-02-05 20:34:47,M,keyboard,1
chair5-knife3,2024-02-05 20:34:48,M,keyboard,1
keyboard3-car2,2024-02-05 20:34:49,G,car,1
oven3-knife1,2024-02-05 20:34:50,M,keyboard,1
dog10-dog1,2024-02-05 20:34:51,K,dog,1
car9-cat1,2024-02-05 20:34:52,G,car,1
elephant2-bottle3,2024-02-05 20:34:53,L,elephant,1
bottle6-boat3,2024-02-05 20:34:54,F,bottle,1
cat4-chair2,2024-02-05 20:34:54,I,chair,1
truck3-clock3,2024-02-05 20:34:55,J,clock,1
knife5-dog1,2024-02-05 20:34:56,H,cat,1
bicycle1-elephant2,2024-02-05 20:34:57,C,bicycle,1
bird9-chair1,2024-02-05 20:34:58,I,chair,1
keyboard5-bird3,2024-02-05 20:34:59,M,keyboard,1
truck3-car3,2024-02-05 20:35:00,G,car,1
oven1-boat3,2024-02-05 20:35:01,M,keyboard,1
bear10-bottle1,2024-02-05 20:35:02,F,bottle,1
chair7-truck3,2024-02-05 20:35:02,I,chair,1
bear2-car2,2024-02-05 20:35:03,G,car,1
bird2-knife1,2024-02-05 20:35:04,M,keyboard,1
keyboard9-boat2,2024-02-05 20:35:05,G,car,1
bicycle7-truck3,2024-02-05 20:35:06,C,bicycle,1
bird2-dog2,2024-02-05 20:35:07,D,bird,1
boat6-bicycle2,2024-02-05 20:35:08,G,car,1
elephant7-bottle3,2024-02-05 20:35:09,L,elephant,1
keyboard9-chair2,2024-02-05 20:35:10,I,chair,1
bicycle9-car1,2024-02-05 20:35:11,C,bicycle,1
bird4-cat3,2024-02-05 20:35:11,D,bird,1
bottle9-oven2,2024-02-05 20:35:12,F,bottle,1
clock9-keyboard2,2024-02-05 20:35:13,M,keyboard,1
oven7-keyboard1,2024-02-05 20:35:14,M,keyboard,1
elephant1-oven2,2024-02-05 20:35:15,M,keyboard,1
dog4-clock1,2024-02-05 20:35:16,J,clock,1
keyboard10-airplane3,2024-02-05 20:35:17,M,keyboard,1
keyboard4-bird1,2024-02-05 20:35:18,M,keyboard,1
keyboard2-elephant1,2024-02-05 20:35:19,L,elephant,1
bicycle2-knife2,2024-02-05 20:35:19,C,bicycle,1
cat2-knife3,2024-02-05 20:35:20,M,keyboard,1
airplane3-oven1,2024-02-05 20:35:21,A,airplane,1
elephant7-bear3,2024-02-05 20:35:22,B,bear,1
keyboard2-clock1,2024-02-05 20:35:23,J,clock,1
bicycle9-airplane2,2024-02-05 20:35:24,C,bicycle,1
truck5-cat3,2024-02-05 20:35:25,P,truck,1
bird7-boat1,2024-02-05 20:35:26,D,bird,1
knife8-bicycle1,2024-02-05 20:35:27,G,car,1
cat9-bicycle1,2024-02-05 20:35:28,G,car,1
dog4-truck2,2024-02-05 20:35:28,G,car,1
clock9-airplane1,2024-02-05 20:35:29,J,clock,1
airplane3-keyboard2,2024-02-05 20:35:30,M,keyboard,1
bottle9-car3,2024-02-05 20:35:31,F,bottle,1
keyboard6-chair1,2024-02-05 20:35:32,I,chair,1
dog3-elephant2,2024-02-05 20:35:33,B,bear,1
dog9-bear3,2024-02-05 20:35:34,K,dog,1
bicycle9-knife3,2024-02-05 20:35:35,C,bicycle,1
airplane8-oven2,2024-02-05 20:35:36,M,keyboard,1
keyboard4-bottle2,2024-02-05 20:35:36,F,bottle,1
knife2-cat3,2024-02-05 20:35:37,M,keyboard,1
knife3-knife1,2024-02-05 20:35:38,M,keyboard,1
knife5-cat2,2024-02-05 20:35:39,M,keyboard,1
dog7-car2,2024-02-05 20:35:40,G,car,1
cat8-bird2,2024-02-05 20:35:41,H,cat,1
keyboard9-bicycle2,2024-02-05 20:35:42,C,bicycle,1
oven3-elephant3,2024-02-05 20:35:43,L,elephant,1
chair7-knife2,2024-02-05 20:35:44,M,keyboard,1
airplane1-elephant1,2024-02-05 20:35:45,A,airplane,1
airplane2-bicycle1,2024-02-05 20:35:45,G,car,1
dog8-dog3,2024-02-05 20:35:46,K,dog,1
knife3-bear2,2024-02-05 20:35:47,K,dog,1
bird3-bird2,2024-02-05 20:35:48,D,bird,1
oven7-bottle1,2024-02-05 20:35:49,I,chair,1
car9-clock2,2024-02-05 20:35:50,G,car,1
bicycle5-chair2,2024-02-05 20:35:51,I,chair,1
car4-oven2,2024-02-05 20:35:52,G,car,1
truck8-keyboard2,2024-02-05 20:35:53,M,keyboard,1
keyboard2-knife1,2024-02-05 20:35:53,M,keyboard,1
car7-airplane2,2024-02-05 20:35:54,G,car,1
car2-knife3,2024-02-05 20:35:55,J,clock,1
car9-bicycle2,2024-02-05 20:35:56,G,car,1
keyboard6-dog2,2024-02-05 20:35:57,M,keyboard,1
knife1-airplane1,2024-02-05 20:35:58,M,keyboard,1
elephant7-airplane3,2024-02-05 20:35:59,L,elephant,1
bicycle1-knife3,2024-02-05 20:36:00,C,bicycle,1
oven7-car3,2024-02-05 20:36:01,G,car,1
dog4-keyboard2,2024-02-05 20:36:02,M,keyboard,1
car9-truck3,2024-02-05 20:36:03,G,car,1
boat4-bicycle3,2024-02-05 20:36:03,M,keyboard,1
oven7-clock2,2024-02-05 20:36:04,J,clock,1
bottle10-bear2,2024-02-05 20:36:05,F,bottle,1
airplane9-airplane2,2024-02-05 20:36:06,A,airplane,1
airplane7-airplane3,2024-02-05 20:36:07,A,airplane,1
boat9-bird1,2024-02-05 20:36:08,E,boat,1
bottle5-knife1,2024-02-05 20:36:09,M,keyboard,1
bicycle10-boat3,2024-02-05 20:36:10,C,bicycle,1
boat4-car3,2024-02-05 20:36:11,G,car,1
dog2-dog3,2024-02-05 20:36:12,K,dog,1
elephant4-oven1,2024-02-05 20:36:12,L,elephant,1
boat7-keyboard3,2024-02-05 20:36:13,M,keyboard,1
car10-dog1,2024-02-05 20:36:14,G,car,1
bird1-keyboard3,2024-02-05 20:36:15,J,clock,1
cat1-cat3,2024-02-05 20:36:16,H,cat,1
truck5-knife3,2024-02-05 20:36:17,M,keyboard,1
bicycle6-car2,2024-02-05 20:36:18,G,car,1
chair5-boat3,2024-02-05 20:36:19,I,chair,1
truck5-airplane2,2024-02-05 20:36:20,E,boat,1
car5-keyboard3,2024-02-05 20:36:20,J,clock,1
cat7-boat3,2024-02-05 20:36:21,K,dog,1
chair5-clock2,2024-02-05 20:36:22,J,clock,1
elephant7-dog1,2024-02-05 20:36:23,L,elephant,1
oven5-bottle3,2024-02-05 20:36:24,J,clock,1
clock7-bicycle1,2024-02-05 20:36:25,J,clock,1
car2-car3,2024-02-05 20:36:26,G,car,1
oven7-elephant1,2024-02-05 20:36:27,M,keyboard,1
cat7-elephant1,2024-02-05 20:36:28,H,cat,1
keyboard8-dog3,2024-02-05 20:36:29,M,keyboard,1
knife7-chair2,2024-02-05 20:36:29,I,chair,1
oven3-clock3,2024-02-05 20:36:30,J,clock,1
bottle9-bottle1,2024-02-05 20:36:31,F,bottle,1
chair3-airplane2,2024-02-05 20:36:32,I,chair,1
knife4-knife2,2024-02-05 20:36:33,M,keyboard,1
car4-bear3,2024-02-05 20:36:34,B,bear,1
clock7-bottle2,2024-02-05 20:36:35,J,clock,1
keyboard8-chair2,2024-02-05 20:36:36,I,chair,1
elephant2-boat1,2024-02-05 20:36:37,A,airplane,1
bottle3-airplane2,2024-02-05 20:36:38,F,bottle,1
car8-airplane3,2024-02-05 20:36:38,G,car,1
keyboard1-airplane2,2024-02-05 20:36:39,A,airplane,1
boat4-boat3,2024-02-05 20:36:40,E,boat,1
truck10-car3,2024-02-05 20:36:41,G,car,1
bear7-bicycle2,2024-02-05 20:36:42,C,bicycle,1
elephant6-dog2,2024-02-05 20:36:43,L,elephant,1
knife7-bottle3,2024-02-05 20:36:44,M,keyboard,1
car6-elephant3,2024-02-05 20:36:45,J,clock,1
keyboard9-cat1,2024-02-05 20:36:46,H,cat,1
dog7-oven2,2024-02-05 20:36:46,M,keyboard,1
knife4-oven2,2024-02-05 20:36:47,M,keyboard,1
dog6-clock1,2024-02-05 20:36:48,K,dog,1
clock10-oven2,2024-02-05 20:36:49,M,keyboard,1
dog10-bicycle1,2024-02-05 20:36:50,K,dog,1
elephant3-chair1,2024-02-05 20:36:51,I,chair,1
car10-keyboard2,2024-02-05 20:36:52,M,keyboard,1
clock6-clock2,2024-02-05 20:36:53,J,clock,1
knife4-car2,2024-02-05 20:36:54,G,car,1
bear10-car2,2024-02-05 20:36:55,G,car,1
dog3-knife3,2024-02-05 20:36:55,K,dog,1
truck2-oven3,2024-02-05 20:36:56,O,oven,1
chair5-car1,2024-02-05 20:36:57,G,car,1
chair9-bird3,2024-02-05 20:36:58,I,chair,1
truck6-truck2,2024-02-05 20:36:59,G,car,1
truck7-truck2,2024-02-05 20:37:00,P,truck,1
oven1-clock3,2024-02-05 20:37:01,J,clock,1
keyboard9-keyboard2,2024-02-05 20:37:02,M,keyboard,1
boat2-bottle2,2024-02-05 20:37:03,F,bottle,1
boat1-truck3,2024-02-05 20:37:03,I,chair,1
bird5-truck2,2024-02-05 20:37:04,G,car,1
cat5-elephant2,2024-02-05 20:37:05,H,cat,1
bottle8-keyboard3,2024-02-05 20:37:06,M,keyboard,1
bear2-keyboard2,2024-02-05 20:37:07,M,keyboard,1
cat3-cat1,2024-02-05 20:37:08,H,cat,1
truck4-bear1,2024-02-05 20:37:09,B,bear,1
bear4-knife1,2024-02-05 20:37:10,M,keyboard,1
boat8-oven1,2024-02-05 20:37:11,G,car,1
chair9-bear1,2024-02-05 20:37:12,H,cat,1
elephant1-keyboard3,2024-02-05 20:37:12,M,keyboard,1
keyboard7-boat2,2024-02-05 20:37:13,G,car,1
truck5-keyboard1,2024-02-05 20:37:14,P,truck,1
boat5-boat3,2024-02-05 20:37:15,E,boat,1
dog9-chair2,2024-02-05 20:37:16,I,chair,1
cat2-truck3,2024-02-05 20:37:17,H,cat,1
airplane4-knife1,2024-02-05 20:37:18,M,keyboard,1
bottle1-dog2,2024-02-05 20:37:19,F,bottle,1
chair6-dog1,2024-02-05 20:37:20,I,chair,1
chair3-knife1,2024-02-05 20:37:21,M,keyboard,1
knife5-oven2,2024-02-05 20:37:21,M,keyboard,1
keyboard6-knife2,2024-02-05 20:37:22,M,keyboard,1
bicycle5-bear1,2024-02-05 20:37:23,C,bicycle,1
bird5-bird1,2024-02-05 20:37:24,D,bird,1
bottle7-truck2,2024-02-05 20:37:25,G,car,1
dog9-boat1,2024-02-05 20:37:26,K,dog,1
cat1-oven1,2024-02-05 20:37:27,H,cat,1
bottle5-airplane1,2024-02-05 20:37:28,F,bottle,1
knife2-car3,2024-02-05 20:37:29,G,car,1
car3-bird2,2024-02-05 20:37:29,G,car,1
bear8-boat2,2024-02-05 20:37:30,G,car,1
cat10-clock1,2024-02-05 20:37:31,J,clock,1
knife7-elephant2,2024-02-05 20:37:32,L,elephant,1
bird7-car2,2024-02-05 20:37:33,G,car,1
keyboard7-chair3,2024-02-05 20:37:34,I,chair,1
bottle8-bicycle1,2024-02-05 20:37:35,F,bottle,1
elephant5-bottle2,2024-02-05 20:37:36,F,bottle,1
airplane6-chair3,2024-02-05 20:37:37,I,chair,1
bottle3-chair3,2024-02-05 20:37:38,I,chair,1
keyboard3-clock3,2024-02-05 20:37:38,J,clock,1
boat6-cat1,2024-02-05 20:37:39,D,bird,1
bear10-chair2,2024-02-05 20:37:40,I,chair,1
airplane3-cat1,2024-02-05 20:37:41,H,cat,1
boat5-airplane1,2024-02-05 20:37:42,A,airplane,1
bicycle2-keyboard2,2024-02-05 20:37:43,M,keyboard,1
cat4-keyboard2,2024-02-05 20:37:44,M,keyboard,1
boat4-dog2,2024-02-05 20:37:45,K,dog,1
elephant8-bird2,2024-02-05 20:37:46,L,elephant,1
clock10-clock3,2024-02-05 20:37:46,J,clock,1
dog3-dog1,2024-02-05 20:37:47,K,dog,1
knife2-truck2,2024-02-05 20:37:48,G,car,1
bear5-airplane3,2024-02-05 20:37:49,B,bear,1
cat1-airplane1,2024-02-05 20:37:50,H,cat,1
clock5-keyboard1,2024-02-05 20:37:51,J,clock,1
truck6-boat2,2024-02-05 20:37:52,P,truck,1
knife3-cat1,2024-02-05 20:37:53,H,cat,1
clock10-dog3,2024-02-05 20:37:54,J,clock,1
keyboard2-bottle1,2024-02-05 20:37:54,F,bottle,1
truck1-bear1,2024-02-05 20:37:55,B,bear,1
oven9-airplane2,2024-02-05 20:37:56,G,car,1
cat9-knife2,2024-02-05 20:37:57,H,cat,1
keyboard9-truck3,2024-02-05 20:37:58,G,car,1
bird10-clock1,2024-02-05 20:37:59,J,clock,1
bird10-bird2,2024-02-05 20:38:00,D,bird,1
cat10-bird2,2024-02-05 20:38:01,H,cat,1
car4-elephant3,2024-02-05 20:38:02,G,car,1
elephant9-elephant3,2024-02-05 20:38:03,L,elephant,1
elephant3-cat2,2024-02-05 20:38:03,L,elephant,1
chair1-cat3,2024-02-05 20:38:04,M,keyboard,1
bicycle1-clock3,2024-02-05 20:38:05,J,clock,1
boat1-bear1,2024-02-05 20:38:06,B,bear,1
oven7-dog2,2024-02-05 20:38:07,B,bear,1
bicycle9-keyboard3,2024-02-05 20:38:08,J,clock,1
bird1-chair2,2024-02-05 20:38:09,I,chair,1
clock6-bottle1,2024-02-05 20:38:10,J,clock,1
dog5-bear3,2024-02-05 20:38:11,K,dog,1
bird7-knife2,2024-02-05 20:38:12,D,bird,1
bear1-bear3,2024-02-05 20:38:12,B,bear,1
