image,timestamp,response,pred_label,pred_conf
oven4-clock2,2024-02-05 22:53:52,O.,oven,1
car10-chair1,2024-02-05 22:53:58,G.,car,1
keyboard9-truck3,2024-02-05 22:53:59,M,keyboard,1
cat1-car2,2024-02-05 22:54:00,H.,cat,1
bicycle3-truck3,2024-02-05 22:54:02,A: airplane. B: bear. C: bicycle. D: bird. E: boat. F: bottle. G: car. H: cat. I: chair. J: clock. K: dog. L: elephant. M: keyboard. N: knife. O: oven. P: truck.,airplane,1
bear3-chair2,2024-02-05 22:54:08,I. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairn,chair,1
knife2-car3,2024-02-05 22:54:08,G.,car,1
chair7-chair1,2024-02-05 22:54:09,I.,chair,1
knife9-bottle2,2024-02-05 22:54:10,F,bottle,1
oven2-bicycle1,2024-02-05 22:54:10,O.,oven,1
chair1-truck3,2024-02-05 22:54:10,I.,chair,1
airplane5-bear2,2024-02-05 22:54:11,H.,cat,1
car5-airplane3,2024-02-05 22:54:11,G.,car,1
knife10-elephant3,2024-02-05 22:54:12,L,elephant,1
bird8-bottle1,2024-02-05 22:54:12,F,bottle,1
knife8-cat2,2024-02-05 22:54:18,B.,bear,1
bird10-bear2,2024-02-05 22:54:18,D.,bird,1
boat6-dog1,2024-02-05 22:54:18,B.,bear,1
bird8-clock1,2024-02-05 22:54:25,J,clock,1
boat6-bicycle2,2024-02-05 22:54:25,C.,bicycle,1
bird7-bird2,2024-02-05 22:54:26,D.,bird,1
boat10-bear3,2024-02-05 22:54:26,B.,bear,1
car6-truck3,2024-02-05 22:54:26,G.,car,1
dog3-truck2,2024-02-05 22:54:26,C.,bicycle,1
bottle7-airplane3,2024-02-05 22:54:27,A.,airplane,1
boat2-oven3,2024-02-05 22:54:27,A.,airplane,1
dog5-truck2,2024-02-05 22:54:27,G.,car,1
keyboard5-bicycle1,2024-02-05 22:54:29,A: airplane. B: bear. C: bicycle. D: bird. E: boat. F: bottle. G: car. H: cat. I: chair. J: clock. K: dog. L: elephant. M: keyboard. N: knife. O: oven. P: truck.,airplane,1
car1-keyboard2,2024-02-05 22:54:29,M,keyboard,1
chair2-keyboard2,2024-02-05 22:54:30,I.,chair,1
cat4-cat3,2024-02-05 22:54:31,H.,cat,1
oven8-chair1,2024-02-05 22:54:32,I.,chair,1
bear4-oven2,2024-02-05 22:54:32,B.,bear,1
elephant6-bicycle1,2024-02-05 22:54:33,L,elephant,1
oven6-truck1,2024-02-05 22:54:33,G.,car,1
clock10-bottle1,2024-02-05 22:54:40,J,clock,1
bicycle1-dog3,2024-02-05 22:54:40,C.,bicycle,1
knife5-cat2,2024-02-05 22:54:40,B.,bear,1
keyboard6-bear2,2024-02-05 22:54:40,M,keyboard,1
car8-airplane3,2024-02-05 22:54:41,G.,car,1
dog7-bird3,2024-02-05 22:54:42,K.,dog,1
airplane7-keyboard1,2024-02-05 22:54:42,A.,airplane,1
clock6-oven1,2024-02-05 22:54:42,A.,airplane,1
dog9-boat1,2024-02-05 22:54:49,K.,dog,1
bird7-cat3,2024-02-05 22:54:50,D.,bird,1
dog8-keyboard3,2024-02-05 22:54:50,H.,cat,1
bear2-cat2,2024-02-05 22:54:51,B.,bear,1
airplane8-oven2,2024-02-05 22:54:51,A.,airplane,1
dog8-bear3,2024-02-05 22:54:57,K.,dog,1
truck3-dog3,2024-02-05 22:54:59,K.,dog,1
bear3-keyboard2,2024-02-05 22:55:00,M,keyboard,1
bottle3-cat3,2024-02-05 22:55:00,F,bottle,1
dog4-elephant2,2024-02-05 22:55:06,K.,dog,1
keyboard6-bottle2,2024-02-05 22:55:06,F,bottle,1
keyboard6-elephant1,2024-02-05 22:55:08,L.,elephant,1
truck7-keyboard3,2024-02-05 22:55:08,M,keyboard,1
keyboard3-cat1,2024-02-05 22:55:08,B.,bear,1
clock4-bird3,2024-02-05 22:55:09,J.,clock,1
oven8-keyboard3,2024-02-05 22:55:09,H.,cat,1
cat7-bottle1,2024-02-05 22:55:09,F,bottle,1
bottle3-chair3,2024-02-05 22:55:09,F,bottle,1
chair3-car3,2024-02-05 22:55:15,G.,car,1
elephant10-bear1,2024-02-05 22:55:17,B.,bear,1
bear4-clock3,2024-02-05 22:55:19,B.,bear,1
clock4-oven1,2024-02-05 22:55:19,J,clock,1
airplane10-truck1,2024-02-05 22:55:25,A.,airplane,1
airplane4-cat3,2024-02-05 22:55:25,H.,cat,1
airplane10-car3,2024-02-05 22:55:26,A.,airplane,1
bottle6-knife3,2024-02-05 22:55:26,F,bottle,1
oven9-boat2,2024-02-05 22:55:26,O.,oven,1
boat8-elephant1,2024-02-05 22:55:27,L,elephant,1
bear5-boat2,2024-02-05 22:55:28,B.,bear,1
elephant3-truck1,2024-02-05 22:55:29,L.,elephant,1
bird9-elephant2,2024-02-05 22:55:30,D.,bird,1
chair8-chair3,2024-02-05 22:55:31,I.,chair,1
truck1-chair2,2024-02-05 22:55:32,I. chairnJ. clocknK. dognL. elephantnM. keyboardnN. knifenO. ovennP. truck,chair,1
oven5-bird1,2024-02-05 22:55:33,O.,oven,1
knife5-clock1,2024-02-05 22:55:34,J,clock,1
bear10-keyboard3,2024-02-05 22:55:34,H.,cat,1
cat6-chair3,2024-02-05 22:55:40,I.,chair,1
boat9-cat3,2024-02-05 22:55:41,E.,boat,1
knife10-knife1,2024-02-05 22:55:41,N,knife,1
cat6-bear1,2024-02-05 22:55:47,H.,cat,1
airplane6-knife1,2024-02-05 22:55:48,A.,airplane,1
bicycle4-boat1,2024-02-05 22:55:50,C,bicycle,1
airplane4-keyboard3,2024-02-05 22:55:50,H.,cat,1
dog5-car3,2024-02-05 22:55:51,G.,car,1
dog9-bear3,2024-02-05 22:55:51,K.,dog,1
bear2-airplane1,2024-02-05 22:55:57,B.,bear,1
oven5-dog3,2024-02-05 22:55:57,K.,dog,1
bird6-boat2,2024-02-05 22:55:58,D.,bird,1
car6-boat1,2024-02-05 22:55:59,A: airplane. B: bear. C: bicycle. D: bird. E: boat. F: bottle. G: car. H: cat. I: chair. J: clock. K: dog. L: elephant. M: keyboard. N: knife. O: oven. P: truck.,airplane,1
elephant8-elephant1,2024-02-05 22:56:04,L.,elephant,1
bicycle8-bear2,2024-02-05 22:56:05,C,bicycle,1
dog8-dog3,2024-02-05 22:56:11,K.,dog,1
elephant5-truck1,2024-02-05 22:56:14,L: elephantnM: keyboardnN: knifenO: ovennP: trucknA: airplanenB: bearnC: bicyclenD: birdnE: boatnF: bottlenG: carnH: catnI: chairnJ: clocknK: dognL: elephantnM: keyboardnN: knifenO: ovennP: truckn,elephant,1
elephant8-knife2,2024-02-05 22:56:14,B.,bear,1
truck8-cat2,2024-02-05 22:56:15,P.,truck,1
airplane1-clock1,2024-02-05 22:56:21,A.,airplane,1
bear6-bear1,2024-02-05 22:56:27,B.,bear,1
keyboard2-bottle1,2024-02-05 22:56:27,F,bottle,1
airplane9-boat1,2024-02-05 22:56:27,A.,airplane,1
car7-bird3,2024-02-05 22:56:28,G.,car,1
knife2-bird1,2024-02-05 22:56:28,N,knife,1
knife1-airplane1,2024-02-05 22:56:35,N,knife,1
clock9-chair3,2024-02-05 22:56:41,I.,chair,1
bottle6-boat3,2024-02-05 22:56:42,F,bottle,1
car4-bicycle3,2024-02-05 22:56:42,G.,car,1
boat2-keyboard1,2024-02-05 22:56:43,B.,bear,1
dog5-bear3,2024-02-05 22:56:49,K.,dog,1
car10-elephant2,2024-02-05 22:56:55,L.,elephant,1
knife1-oven1,2024-02-05 22:56:55,C.,bicycle,1
dog6-bicycle1,2024-02-05 22:56:56,K.,dog,1
car10-bottle3,2024-02-05 22:56:57,G.,car,1
boat4-boat3,2024-02-05 22:56:57,E.,boat,1
truck9-bottle2,2024-02-05 22:56:57,F,bottle,1
cat5-dog3,2024-02-05 22:57:04,H.,cat,1
bird5-keyboard2,2024-02-05 22:57:04,M,keyboard,1
bear10-oven1,2024-02-05 22:57:06,B.,bear,1
bottle1-clock1,2024-02-05 22:57:12,F,bottle,1
clock9-cat1,2024-02-05 22:57:13,J,clock,1
bottle6-bottle3,2024-02-05 22:57:19,F,bottle,1
airplane2-cat1,2024-02-05 22:57:25,H.,cat,1
dog6-clock1,2024-02-05 22:57:25,K.,dog,1
bear1-bear3,2024-02-05 22:57:27,B.,bear,1
car3-airplane3,2024-02-05 22:57:28,G.,car,1
knife10-bear3,2024-02-05 22:57:28,B.,bear,1
truck3-knife2,2024-02-05 22:57:29,P,truck,1
bird8-chair1,2024-02-05 22:57:35,I.,chair,1
boat9-boat3,2024-02-05 22:57:37,E.,boat,1
car3-bird2,2024-02-05 22:57:37,G.,car,1
bird8-knife2,2024-02-05 22:57:37,D.,bird,1
bird2-airplane3,2024-02-05 22:57:37,B.,bear,1
bottle2-elephant1,2024-02-05 22:57:38,L,elephant,1
cat9-bird3,2024-02-05 22:57:38,H.,cat,1
clock1-truck3,2024-02-05 22:57:38,B.,bear,1
cat5-bear2,2024-02-05 22:57:45,H.,cat,1
keyboard2-elephant1,2024-02-05 22:57:51,L,elephant,1
bear7-clock1,2024-02-05 22:57:57,J,clock,1
clock10-bird3,2024-02-05 22:57:58,J,clock,1
elephant1-boat2,2024-02-05 22:57:59,L,elephant,1
elephant5-bear2,2024-02-05 22:57:59,L.,elephant,1
bird10-cat1,2024-02-05 22:57:59,K.,dog,1
knife3-clock2,2024-02-05 22:57:59,N,knife,1
boat5-knife2,2024-02-05 22:57:59,E.,boat,1
bird5-cat2,2024-02-05 22:58:00,D.,bird,1
clock3-elephant3,2024-02-05 22:58:02,J,clock,1
keyboard6-car2,2024-02-05 22:58:02,C.,bicycle,1
airplane4-car1,2024-02-05 22:58:02,A.,airplane,1
bicycle5-bear1,2024-02-05 22:58:02,C.,bicycle,1
bicycle9-cat3,2024-02-05 22:58:04,A: airplane. B: bear. C: bicycle. D: bird. E: boat. F: bottle. G: car. H: cat. I: chair. J: clock. K: dog. L: elephant. M: keyboard. N: knife. O: oven. P: truck.,airplane,1
bottle1-car1,2024-02-05 22:58:04,F,bottle,1
airplane3-dog1,2024-02-05 22:58:05,B.,bear,1
keyboard1-bear2,2024-02-05 22:58:05,M,keyboard,1
chair5-car1,2024-02-05 22:58:06,G.,car,1
bottle2-clock1,2024-02-05 22:58:06,F,bottle,1
dog7-keyboard3,2024-02-05 22:58:06,C.,bicycle,1
airplane1-chair2,2024-02-05 22:58:07,I.,chair,1
chair10-bottle3,2024-02-05 22:58:08,I.,chair,1
clock2-knife1,2024-02-05 22:58:08,J,clock,1
airplane5-knife1,2024-02-05 22:58:09,F,bottle,1
bear9-bottle2,2024-02-05 22:58:09,F,bottle,1
airplane6-keyboard3,2024-02-05 22:58:09,A.,airplane,1
elephant5-bottle2,2024-02-05 22:58:09,F,bottle,1
knife9-bear3,2024-02-05 22:58:09,B.,bear,1
bird7-car2,2024-02-05 22:58:10,D.,bird,1
airplane7-boat2,2024-02-05 22:58:10,A.,airplane,1
keyboard3-bird3,2024-02-05 22:58:10,B.,bear,1
chair9-bird3,2024-02-05 22:58:11,I.,chair,1
cat9-cat3,2024-02-05 22:58:17,H.,cat,1
knife7-car2,2024-02-05 22:58:18,G.,car,1
chair8-oven1,2024-02-05 22:58:18,I.,chair,1
knife1-clock2,2024-02-05 22:58:19,B.,bear,1
cat9-chair2,2024-02-05 22:58:20,I.,chair,1
keyboard5-airplane3,2024-02-05 22:58:21,M,keyboard,1
bicycle2-dog1,2024-02-05 22:58:21,C.,bicycle,1
chair1-dog1,2024-02-05 22:58:21,B.,bear,1
car8-knife2,2024-02-05 22:58:22,G.,car,1
oven2-truck3,2024-02-05 22:58:22,O.,oven,1
car3-boat1,2024-02-05 22:58:22,G.,car,1
clock1-car1,2024-02-05 22:58:22,G.,car,1
clock9-keyboard2,2024-02-05 22:58:23,M,keyboard,1
bicycle8-chair2,2024-02-05 22:58:24,C.,bicycle,1
clock6-truck3,2024-02-05 22:58:24,H.,cat,1
car8-chair1,2024-02-05 22:58:30,I.,chair,1
airplane9-keyboard2,2024-02-05 22:58:31,M,keyboard,1
truck7-elephant2,2024-02-05 22:58:31,B.,bear,1
chair8-car1,2024-02-05 22:58:32,I.,chair,1
cat9-truck1,2024-02-05 22:58:33,H.,cat,1
bicycle4-truck3,2024-02-05 22:58:33,C.,bicycle,1
bicycle2-bicycle1,2024-02-05 22:58:34,C.,bicycle,1
airplane9-oven2,2024-02-05 22:58:34,A.,airplane,1
bottle4-airplane1,2024-02-05 22:58:35,F,bottle,1
keyboard7-boat2,2024-02-05 22:58:35,E.,boat,1
dog2-cat1,2024-02-05 22:58:36,K.,dog,1
oven10-airplane2,2024-02-05 22:58:36,O.,oven,1
keyboard4-keyboard2,2024-02-05 22:58:37,M,keyboard,1
bottle5-cat1,2024-02-05 22:58:44,K.,dog,1
car5-cat1,2024-02-05 22:58:44,G.,car,1
elephant10-elephant1,2024-02-05 22:58:46,L.,elephant,1
cat3-oven2,2024-02-05 22:58:49,H.,cat,1
oven10-truck2,2024-02-05 22:58:49,O.,oven,1
knife1-bird2,2024-02-05 22:58:49,N.,knife,1
bicycle3-elephant2,2024-02-05 22:58:51,A: airplane. B: bear. C: bicycle. D: bird. E: boat. F: bottle. G: car. H: cat. I: chair. J: clock. K: dog. L: elephant. M: keyboard. N: knife. O: oven. P: truck.,airplane,1
chair1-airplane2,2024-02-05 22:58:54,I.,chair,1
bottle6-bear2,2024-02-05 22:58:54,F,bottle,1
knife3-bear2,2024-02-05 22:58:54,B.,bear,1
clock1-elephant2,2024-02-05 22:58:54,B.,bear,1
bear2-car2,2024-02-05 22:58:55,G.,car,1
dog6-cat1,2024-02-05 22:59:01,K.,dog,1
chair9-bear1,2024-02-05 22:59:07,B.,bear,1
clock1-dog2,2024-02-05 22:59:08,J,clock,1
elephant7-dog1,2024-02-05 22:59:09,L.,elephant,1
keyboard4-clock2,2024-02-05 22:59:09,J,clock,1
knife2-bear2,2024-02-05 22:59:09,B.,bear,1
chair4-oven2,2024-02-05 22:59:15,I.,chair,1
keyboard7-dog1,2024-02-05 22:59:17,B.,bear,1
oven9-bear2,2024-02-05 22:59:17,H.,cat,1
elephant2-elephant3,2024-02-05 22:59:18,L,elephant,1
clock8-bear2,2024-02-05 22:59:19,J,clock,1
keyboard4-bottle2,2024-02-05 22:59:19,F,bottle,1
knife2-bicycle3,2024-02-05 22:59:20,B.,bear,1
keyboard1-airplane2,2024-02-05 22:59:20,A.,airplane,1
truck2-elephant1,2024-02-05 22:59:20,P.,truck,1
chair2-boat1,2024-02-05 22:59:21,I.,chair,1
cat1-chair2,2024-02-05 22:59:27,I.,chair,1
airplane10-knife3,2024-02-05 22:59:28,N.,knife,1
elephant8-boat2,2024-02-05 22:59:29,L,elephant,1
truck10-clock1,2024-02-05 22:59:34,P.,truck,1
dog7-oven2,2024-02-05 22:59:34,C.,bicycle,1
bird4-dog3,2024-02-05 22:59:35,K.,dog,1
boat10-truck1,2024-02-05 22:59:36,G,car,1
bird5-oven3,2024-02-05 22:59:36,D.,bird,1
bird1-chair2,2024-02-05 22:59:42,I. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairnI. chairn,chair,1
bottle5-truck1,2024-02-05 22:59:43,F,bottle,1
bear6-boat3,2024-02-05 22:59:43,A.,airplane,1
cat5-car2,2024-02-05 22:59:49,H.,cat,1
keyboard5-bird3,2024-02-05 22:59:49,N,knife,1
bottle4-bicycle1,2024-02-05 22:59:50,F,bottle,1
chair10-bird3,2024-02-05 22:59:56,I.,chair,1
chair4-keyboard2,2024-02-05 22:59:57,M,keyboard,1
keyboard6-dog2,2024-02-05 22:59:57,M,keyboard,1
boat10-boat3,2024-02-05 22:59:58,E.,boat,1
dog1-cat3,2024-02-05 22:59:59,K.,dog,1
airplane4-bicycle2,2024-02-05 22:59:59,C.,bicycle,1
