image,timestamp,response,pred_label,pred_conf
dog5-oven1,2024-02-06 00:25:59,K,dog,1
bicycle4-clock3,2024-02-06 00:26:05,C,bicycle,1
elephant3-chair1,2024-02-06 00:26:11,I,chair,1
bird7-truck2,2024-02-06 00:26:17,L,elephant,1
truck1-chair2,2024-02-06 00:26:23,P,truck,1
cat2-elephant1,2024-02-06 00:26:33,H,cat,1
bicycle1-dog3,2024-02-06 00:26:39,C,bicycle,1
bird2-bird2,2024-02-06 00:26:45,D,bird,1
knife5-keyboard3,2024-02-06 00:26:51,M,keyboard,1
bicycle5-bear1,2024-02-06 00:26:57,C,bicycle,1
truck4-bottle2,2024-02-06 00:27:03,F,bottle,1
airplane7-bird3,2024-02-06 00:27:09,A,airplane,1
cat4-car2,2024-02-06 00:27:15,D,bird,1
chair4-chair3,2024-02-06 00:27:21,I,chair,1
chair5-bird1,2024-02-06 00:27:27,I,chair,1
cat2-cat1,2024-02-06 00:27:33,H,cat,1
truck8-bottle2,2024-02-06 00:27:39,P,truck,1
boat9-knife2,2024-02-06 00:27:45,E,boat,1
bicycle4-knife3,2024-02-06 00:27:51,C,bicycle,1
knife4-keyboard1,2024-02-06 00:27:57,M,keyboard,1
truck9-chair3,2024-02-06 00:28:03,I,chair,1
chair9-keyboard2,2024-02-06 00:28:08,M,keyboard,1
keyboard9-airplane3,2024-02-06 00:28:14,A,airplane,1
dog3-truck2,2024-02-06 00:28:20,P,truck,1
cat7-airplane2,2024-02-06 00:28:26,A,airplane,1
chair5-bicycle1,2024-02-06 00:28:32,I,chair,1
oven5-bottle3,2024-02-06 00:28:38,F,bottle,1
cat5-elephant2,2024-02-06 00:28:44,L,elephant,1
oven2-dog3,2024-02-06 00:28:51,K,dog,1
keyboard10-airplane3,2024-02-06 00:28:57,M,keyboard,1
oven3-bear2,2024-02-06 00:29:03,K,dog,1
truck2-boat3,2024-02-06 00:29:10,P,truck,1
bear2-keyboard2,2024-02-06 00:30:15,,None,1
oven2-bicycle1,2024-02-06 00:30:29,O,oven,1
cat6-chair3,2024-02-06 00:30:35,I,chair,1
bicycle1-knife3,2024-02-06 00:30:41,C,bicycle,1
truck5-truck1,2024-02-06 00:30:47,P,truck,1
car8-bear1,2024-02-06 00:31:05,B,bear,1
keyboard6-bicycle1,2024-02-06 00:31:11,M,keyboard,1
elephant7-airplane3,2024-02-06 00:31:17,L,elephant,1
bicycle5-cat1,2024-02-06 00:31:23,C,bicycle,1
elephant5-chair3,2024-02-06 00:31:29,I,chair,1
bear5-oven3,2024-02-06 00:31:35,M,keyboard,1
chair5-boat3,2024-02-06 00:31:41,I,chair,1
clock2-elephant2,2024-02-06 00:31:48,J,clock,1
clock10-truck2,2024-02-06 00:31:54,F,bottle,1
car3-dog2,2024-02-06 00:32:00,G,car,1
airplane10-car3,2024-02-06 00:32:06,A,airplane,1
bird3-knife3,2024-02-06 00:32:12,D,bird,1
bear6-cat3,2024-02-06 00:32:18,B,bear,1
bicycle2-knife2,2024-02-06 00:32:24,C,bicycle,1
bear6-car2,2024-02-06 00:32:34,A,airplane,1
keyboard5-keyboard1,2024-02-06 00:32:40,M,keyboard,1
truck6-bottle3,2024-02-06 00:32:46,F,bottle,1
keyboard7-bottle1,2024-02-06 00:32:52,F,bottle,1
car3-bottle3,2024-02-06 00:32:58,G,car,1
chair10-car2,2024-02-06 00:33:05,C,bicycle,1
bird2-car3,2024-02-06 00:33:12,G,car,1
truck3-knife2,2024-02-06 00:34:39,P,truck,1
elephant4-car3,2024-02-06 00:34:45,K,dog,1
truck9-boat3,2024-02-06 00:34:52,P,truck,1
keyboard6-knife2,2024-02-06 00:34:58,M,keyboard,1
keyboard1-clock1,2024-02-06 00:35:04,J,clock,1
car9-bicycle2,2024-02-06 00:35:11,G,car,1
truck10-bicycle1,2024-02-06 00:35:17,P,truck,1
chair1-bear1,2024-02-06 00:35:23,B,bear,1
bicycle9-chair1,2024-02-06 00:35:33,C,bicycle,1
knife6-bicycle1,2024-02-06 00:35:40,A,airplane,1
car9-bird1,2024-02-06 00:35:46,G,car,1
bottle6-chair2,2024-02-06 00:35:52,I,chair,1
car2-cat3,2024-02-06 00:35:58,G,car,1
airplane10-knife3,2024-02-06 00:36:05,M,keyboard,1
bottle2-car2,2024-02-06 00:36:11,G,car,1
bird1-bear1,2024-02-06 00:36:17,D,bird,1
oven3-truck1,2024-02-06 00:36:23,O,oven,1
bicycle7-oven1,2024-02-06 00:36:30,C,bicycle,1
elephant1-bear2,2024-02-06 00:36:40,L,elephant,1
oven4-dog1,2024-02-06 00:36:47,K,dog,1
elephant6-oven1,2024-02-06 00:36:53,L,elephant,1
knife6-dog2,2024-02-06 00:36:59,B,bear,1
dog4-chair1,2024-02-06 00:37:05,I,chair,1
truck5-keyboard1,2024-02-06 00:37:12,P,truck,1
knife10-bear3,2024-02-06 00:37:18,B,bear,1
clock10-cat1,2024-02-06 00:37:24,J,clock,1
bear10-keyboard3,2024-02-06 00:37:31,M,keyboard,1
knife7-bottle3,2024-02-06 00:37:37,F,bottle,1
bottle4-bicycle1,2024-02-06 00:37:47,F,bottle,1
boat6-elephant2,2024-02-06 00:37:54,L,elephant,1
bicycle3-oven3,2024-02-06 00:37:59,P,truck,1
bottle7-bear1,2024-02-06 00:38:05,B,bear,1
cat1-bird1,2024-02-06 00:38:12,H,cat,1
boat8-oven1,2024-02-06 00:38:18,A,airplane,1
bottle8-knife1,2024-02-06 00:38:25,F,bottle,1
elephant2-boat1,2024-02-06 00:38:31,L,elephant,1
bottle10-clock2,2024-02-06 00:38:38,F,bottle,1
elephant2-bird1,2024-02-06 00:38:44,L,elephant,1
keyboard2-elephant1,2024-02-06 00:38:50,L,elephant,1
clock8-boat1,2024-02-06 00:38:56,J,clock,1
bicycle8-boat1,2024-02-06 00:39:02,C,bicycle,1
knife1-elephant1,2024-02-06 00:39:09,L,elephant,1
bear6-boat3,2024-02-06 00:39:15,E,boat,1
cat2-car3,2024-02-06 00:39:21,G,car,1
car4-bird1,2024-02-06 00:39:30,G,car,1
car6-knife1,2024-02-06 00:39:36,G,car,1
clock8-truck2,2024-02-06 00:39:42,J,clock,1
bottle9-bicycle1,2024-02-06 00:39:48,F,bottle,1
oven4-bottle2,2024-02-06 00:39:58,F,bottle,1
bicycle9-airplane2,2024-02-06 00:40:05,C,bicycle,1
elephant5-bear2,2024-02-06 00:40:12,L,elephant,1
keyboard5-bicycle1,2024-02-06 00:40:18,M,keyboard,1
bird10-cat1,2024-02-06 00:40:24,H,cat,1
bottle9-keyboard1,2024-02-06 00:40:30,P,truck,1
keyboard1-airplane2,2024-02-06 00:40:37,E,boat,1
bicycle1-truck1,2024-02-06 00:40:44,C,bicycle,1
bird5-car2,2024-02-06 00:40:50,D,bird,1
clock9-airplane1,2024-02-06 00:40:56,J,clock,1
bear7-clock1,2024-02-06 00:41:02,J,clock,1
keyboard10-keyboard1,2024-02-06 00:41:11,M,keyboard,1
chair3-bicycle3,2024-02-06 00:41:17,I,chair,1
knife3-cat1,2024-02-06 00:41:23,H,cat,1
bird1-chair2,2024-02-06 00:41:30,I,chair,1
dog7-keyboard3,2024-02-06 00:41:36,M,keyboard,1
elephant10-bear1,2024-02-06 00:41:42,L,elephant,1
clock7-truck3,2024-02-06 00:41:48,J,clock,1
cat10-clock1,2024-02-06 00:41:54,J,clock,1
clock5-chair3,2024-02-06 00:42:01,I,chair,1
bicycle10-elephant2,2024-02-06 00:42:07,C,bicycle,1
car2-car3,2024-02-06 00:42:14,G,car,1
dog10-dog1,2024-02-06 00:42:21,K,dog,1
car8-knife2,2024-02-06 00:42:27,G,car,1
car7-elephant3,2024-02-06 00:42:33,G,car,1
oven4-knife2,2024-02-06 00:42:40,O,oven,1
bottle9-bottle1,2024-02-06 00:42:46,F,bottle,1
bear3-truck3,2024-02-06 00:42:52,L,elephant,1
knife1-dog1,2024-02-06 00:42:58,D,bird,1
bear2-elephant1,2024-02-06 00:43:05,L,elephant,1
elephant9-bicycle2,2024-02-06 00:43:11,C,bicycle,1
airplane4-elephant1,2024-02-06 00:43:17,L,elephant,1
cat1-airplane1,2024-02-06 00:43:24,H,cat,1
keyboard5-oven2,2024-02-06 00:43:30,M,keyboard,1
keyboard6-bottle2,2024-02-06 00:43:36,F,bottle,1
oven6-knife3,2024-02-06 00:43:42,D,bird,1
cat9-bicycle1,2024-02-06 00:43:48,G,car,1
boat6-knife2,2024-02-06 00:43:55,D,bird,1
boat5-airplane1,2024-02-06 00:44:05,A,airplane,1
clock3-elephant3,2024-02-06 00:44:11,J,clock,1
truck1-bicycle3,2024-02-06 00:44:18,P,truck,1
chair9-chair3,2024-02-06 00:44:24,I,chair,1
bottle1-bird3,2024-02-06 00:44:32,F,bottle,1
oven4-bicycle2,2024-02-06 00:44:39,P,truck,1
cat5-chair3,2024-02-06 00:44:46,I,chair,1
boat6-bear1,2024-02-06 00:44:52,K,dog,1
oven2-chair1,2024-02-06 00:44:58,I,chair,1
truck2-clock1,2024-02-06 00:45:04,P,truck,1
clock2-clock3,2024-02-06 00:45:15,J,clock,1
cat5-car2,2024-02-06 00:45:22,A,airplane,1
bicycle7-elephant2,2024-02-06 00:45:28,C,bicycle,1
bicycle4-cat1,2024-02-06 00:45:34,C,bicycle,1
bottle1-keyboard3,2024-02-06 00:45:40,M,keyboard,1
truck8-keyboard2,2024-02-06 00:45:46,M,keyboard,1
bottle1-cat3,2024-02-06 00:45:54,F,bottle,1
bear9-dog1,2024-02-06 00:46:03,B,bear,1
keyboard4-keyboard2,2024-02-06 00:46:10,M,keyboard,1
bear2-knife2,2024-02-06 00:46:18,B,bear,1
bear1-elephant1,2024-02-06 00:46:24,L,elephant,1
car5-airplane3,2024-02-06 00:46:31,G,car,1
bear10-clock1,2024-02-06 00:46:37,J,clock,1
dog8-chair3,2024-02-06 00:46:45,I,chair,1
elephant6-dog2,2024-02-06 00:46:52,L,elephant,1
bicycle10-boat3,2024-02-06 00:46:58,C,bicycle,1
clock1-dog2,2024-02-06 00:47:04,J,clock,1
car3-airplane3,2024-02-06 00:47:10,G,car,1
cat8-bear1,2024-02-06 00:47:21,H,cat,1
keyboard4-oven2,2024-02-06 00:47:27,M,keyboard,1
airplane1-chair2,2024-02-06 00:47:33,I,chair,1
clock10-boat2,2024-02-06 00:47:40,J,clock,1
bottle5-truck1,2024-02-06 00:47:46,F,bottle,1
bear3-dog3,2024-02-06 00:47:52,B,bear,1
clock7-dog2,2024-02-06 00:47:58,J,clock,1
oven10-bicycle1,2024-02-06 00:48:04,O,oven,1
knife8-truck3,2024-02-06 00:48:10,P,truck,1
clock1-elephant2,2024-02-06 00:48:16,L,elephant,1
car10-bottle3,2024-02-06 00:48:27,G,car,1
bird3-bottle2,2024-02-06 00:48:33,F,bottle,1
car2-bird3,2024-02-06 00:48:39,G,car,1
chair7-elephant1,2024-02-06 00:48:45,I,chair,1
car4-bear3,2024-02-06 00:48:51,B,bear,1
keyboard6-elephant1,2024-02-06 00:48:57,L,elephant,1
bird8-chair1,2024-02-06 00:49:03,I,chair,1
oven6-elephant2,2024-02-06 00:49:09,L,elephant,1
bottle8-elephant3,2024-02-06 00:49:15,F,bottle,1
truck3-car3,2024-02-06 00:49:21,G,car,1
oven9-clock2,2024-02-06 00:49:31,J,clock,1
bicycle8-chair2,2024-02-06 00:49:37,C,bicycle,1
bottle6-dog3,2024-02-06 00:49:43,K,dog,1
chair8-boat1,2024-02-06 00:49:49,I,chair,1
knife5-knife3,2024-02-06 00:49:55,M,keyboard,1
bird8-bottle1,2024-02-06 00:50:41,F,bottle,1
elephant2-keyboard3,2024-02-06 00:50:48,M,keyboard,1
knife2-bicycle3,2024-02-06 00:50:54,C,bicycle,1
chair1-oven3,2024-02-06 00:51:00,I,chair,1
boat7-clock3,2024-02-06 00:51:07,J,clock,1
elephant8-dog1,2024-02-06 00:51:13,L,elephant,1
chair10-oven1,2024-02-06 00:51:19,I,chair,1
keyboard6-car2,2024-02-06 00:51:25,G,car,1
clock5-airplane1,2024-02-06 00:51:31,J,clock,1
keyboard5-bottle1,2024-02-06 00:51:37,F,bottle,1
boat8-truck2,2024-02-06 00:51:48,G,car,1
bicycle3-truck3,2024-02-06 00:51:54,C,bicycle,1
cat1-keyboard3,2024-02-06 00:52:00,M,keyboard,1
oven9-oven1,2024-02-06 00:52:07,O,oven,1
elephant6-cat2,2024-02-06 00:52:13,L,elephant,1
dog9-chair2,2024-02-06 00:52:19,I,chair,1
knife4-clock3,2024-02-06 00:52:26,J,clock,1
oven9-airplane2,2024-02-06 00:52:32,O,oven,1
boat2-bottle2,2024-02-06 00:52:38,F,bottle,1
dog5-car3,2024-02-06 00:52:44,G,car,1
dog5-elephant1,2024-02-06 00:52:50,K,dog,1
dog9-boat1,2024-02-06 00:52:57,K,dog,1
elephant1-dog2,2024-02-06 00:53:03,L,elephant,1
car5-truck3,2024-02-06 00:53:09,G,car,1
truck4-knife1,2024-02-06 00:53:15,P,truck,1
cat3-bicycle1,2024-02-06 00:53:22,H,cat,1
cat4-cat3,2024-02-06 00:53:28,H,cat,1
clock6-bird3,2024-02-06 00:53:34,J,clock,1
bicycle1-bird1,2024-02-06 00:53:41,C,bicycle,1
airplane2-bicycle1,2024-02-06 00:53:47,A,airplane,1
knife2-bird1,2024-02-06 00:53:56,E,boat,1
bird5-dog2,2024-02-06 00:54:02,D,bird,1
bird10-elephant2,2024-02-06 00:54:09,L,elephant,1
chair5-cat3,2024-02-06 00:54:15,I,chair,1
cat5-airplane2,2024-02-06 00:54:22,H,cat,1
bear5-bicycle3,2024-02-06 00:54:28,B,bear,1
knife8-bottle3,2024-02-06 00:54:36,F,bottle,1
knife3-keyboard3,2024-02-06 00:54:42,M,keyboard,1
cat9-dog2,2024-02-06 00:54:51,H,cat,1
bird8-boat3,2024-02-06 00:55:01,D,bird,1
elephant8-cat1,2024-02-06 00:55:07,L,elephant,1
cat7-bottle1,2024-02-06 00:55:15,F,bottle,1
bear1-clock2,2024-02-06 00:55:21,B,bear,1
keyboard3-bird3,2024-02-06 00:55:27,M,keyboard,1
knife2-bear2,2024-02-06 00:55:33,K,dog,1
oven2-oven3,2024-02-06 00:55:39,O,oven,1
knife6-airplane1,2024-02-06 00:55:46,J,clock,1
bottle4-oven2,2024-02-06 00:55:52,F,bottle,1
airplane5-bottle3,2024-02-06 00:55:58,F,bottle,1
bird1-knife3,2024-02-06 00:56:09,K,dog,1
bird2-knife1,2024-02-06 00:56:15,D,bird,1
knife4-boat1,2024-02-06 00:56:21,E,boat,1
dog9-airplane3,2024-02-06 00:56:28,K,dog,1
dog10-clock1,2024-02-06 00:56:34,K,dog,1
bottle3-airplane2,2024-02-06 00:56:42,F,bottle,1
truck5-cat3,2024-02-06 00:56:48,P,truck,1
elephant7-dog1,2024-02-06 00:56:55,L,elephant,1
boat1-truck3,2024-02-06 00:57:01,E,boat,1
cat6-clock3,2024-02-06 00:57:08,H,cat,1
knife5-oven2,2024-02-06 00:57:18,P,truck,1
dog7-car2,2024-02-06 00:57:24,G,car,1
airplane4-bicycle2,2024-02-06 00:57:30,P,truck,1
truck3-keyboard3,2024-02-06 00:57:36,M,keyboard,1
bear6-bird2,2024-02-06 00:57:43,B,bear,1
knife5-clock1,2024-02-06 00:57:49,J,clock,1
airplane10-elephant1,2024-02-06 00:57:56,B,bear,1
car8-truck3,2024-02-06 00:58:02,G,car,1
knife2-bottle2,2024-02-06 00:58:08,F,bottle,1
bear9-keyboard3,2024-02-06 00:58:14,M,keyboard,1
clock6-bottle1,2024-02-06 00:58:21,J,clock,1
cat7-truck2,2024-02-06 00:58:27,P,truck,1
boat5-car3,2024-02-06 00:58:33,G,car,1
bear2-cat2,2024-02-06 00:58:39,B,bear,1
bicycle4-truck3,2024-02-06 00:58:46,C,bicycle,1
elephant7-clock2,2024-02-06 00:58:52,L,elephant,1
car7-airplane2,2024-02-06 00:58:58,G,car,1
car4-clock1,2024-02-06 00:59:04,G,car,1
dog6-cat1,2024-02-06 00:59:10,K,dog,1
chair10-bottle3,2024-02-06 00:59:17,I,chair,1
truck7-bear2,2024-02-06 00:59:28,P,truck,1
cat8-bicycle3,2024-02-06 00:59:39,H,cat,1
boat6-airplane2,2024-02-06 00:59:46,E,boat,1
bird6-oven1,2024-02-06 00:59:54,D,bird,1
airplane7-bottle3,2024-02-06 01:00:00,A,airplane,1
chair7-boat3,2024-02-06 01:00:07,I,chair,1
knife9-bicycle1,2024-02-06 01:00:13,A,airplane,1
truck3-bicycle1,2024-02-06 01:00:19,P,truck,1
boat2-bird1,2024-02-06 01:00:37,E,boat,1
dog8-boat3,2024-02-06 01:00:43,K,dog,1
knife9-bird1,2024-02-06 01:00:49,D,bird,1
car4-oven2,2024-02-06 01:00:56,P,truck,1
airplane5-dog3,2024-02-06 01:01:02,K,dog,1
truck10-elephant3,2024-02-06 01:01:08,P,truck,1
boat10-cat1,2024-02-06 01:01:14,K,dog,1
truck7-oven2,2024-02-06 01:01:20,P,truck,1
airplane3-cat1,2024-02-06 01:01:31,H,cat,1
keyboard4-clock2,2024-02-06 01:01:38,J,clock,1
dog1-bird1,2024-02-06 01:01:44,K,dog,1
airplane4-truck2,2024-02-06 01:01:50,P,truck,1
clock2-knife1,2024-02-06 01:01:56,J,clock,1
truck7-boat1,2024-02-06 01:02:02,P,truck,1
dog3-knife3,2024-02-06 01:02:08,K,dog,1
boat6-car1,2024-02-06 01:02:15,E,boat,1
chair10-clock1,2024-02-06 01:02:21,I,chair,1
airplane4-cat3,2024-02-06 01:02:27,E,boat,1
boat1-car2,2024-02-06 01:02:38,G,car,1
airplane9-oven2,2024-02-06 01:02:44,A,airplane,1
airplane9-knife3,2024-02-06 01:02:50,M,keyboard,1
cat2-boat2,2024-02-06 01:02:57,H,cat,1
keyboard9-cat1,2024-02-06 01:03:03,H,cat,1
dog5-bear3,2024-02-06 08:45:52,K,dog,1
elephant3-knife1,2024-02-06 08:45:58,L,elephant,1
oven1-boat3,2024-02-06 08:46:05,E,boat,1
airplane7-airplane3,2024-02-06 08:46:11,A,airplane,1
airplane9-keyboard2,2024-02-06 08:46:18,M,keyboard,1
dog7-knife3,2024-02-06 08:46:24,B,bear,1
knife1-oven1,2024-02-06 08:46:30,A,airplane,1
boat10-bear3,2024-02-06 08:46:36,B,bear,1
keyboard4-bird1,2024-02-06 08:46:43,M,keyboard,1
car7-keyboard3,2024-02-06 08:46:48,G,car,1
boat2-airplane1,2024-02-06 08:46:54,E,boat,1
keyboard8-dog3,2024-02-06 08:47:00,D,bird,1
dog9-car1,2024-02-06 08:47:08,G,car,1
keyboard7-chair3,2024-02-06 08:47:15,I,chair,1
chair7-truck3,2024-02-06 08:47:21,I,chair,1
knife3-knife1,2024-02-06 08:47:28,F,bottle,1
bottle3-bear2,2024-02-06 08:47:34,F,bottle,1
keyboard4-cat2,2024-02-06 08:47:40,H,cat,1
dog1-knife3,2024-02-06 08:47:47,K,dog,1
bottle1-chair2,2024-02-06 08:47:53,I,chair,1
keyboard6-bear2,2024-02-06 08:48:00,M,keyboard,1
keyboard8-chair2,2024-02-06 08:48:07,I,chair,1
chair5-bottle3,2024-02-06 08:48:14,I,chair,1
dog1-chair1,2024-02-06 08:48:20,I,chair,1
clock6-chair3,2024-02-06 08:48:27,I,chair,1
bear4-elephant2,2024-02-06 08:48:33,L,elephant,1
elephant6-bottle2,2024-02-06 08:48:39,F,bottle,1
dog3-keyboard1,2024-02-06 08:48:46,K,dog,1
chair8-keyboard3,2024-02-06 08:48:52,M,keyboard,1
airplane10-boat3,2024-02-06 08:48:59,A,airplane,1
bicycle2-keyboard2,2024-02-06 08:49:07,M,keyboard,1
chair9-bird3,2024-02-06 08:49:13,I,chair,1
bottle6-knife3,2024-02-06 08:49:20,F,bottle,1
truck1-knife1,2024-02-06 08:49:26,P,truck,1
airplane4-airplane1,2024-02-06 08:49:32,A,airplane,1
airplane2-cat1,2024-02-06 08:49:39,B,bear,1
bottle3-knife3,2024-02-06 08:49:47,F,bottle,1
elephant5-elephant1,2024-02-06 08:49:53,L,elephant,1
bottle4-dog2,2024-02-06 08:50:00,F,bottle,1
cat4-chair2,2024-02-06 08:50:07,I,chair,1
dog1-cat3,2024-02-06 08:50:13,K,dog,1
oven7-keyboard1,2024-02-06 08:50:20,M,keyboard,1
bottle9-cat2,2024-02-06 08:50:26,F,bottle,1
bottle1-car1,2024-02-06 08:50:33,G,car,1
airplane7-car1,2024-02-06 08:50:40,G,car,1
cat6-oven1,2024-02-06 08:50:48,H,cat,1
oven5-airplane1,2024-02-06 08:50:54,O,oven,1
bird5-chair1,2024-02-06 08:51:01,I,chair,1
bear10-oven1,2024-02-06 08:51:08,B,bear,1
clock3-bicycle2,2024-02-06 08:51:15,J,clock,1
dog9-cat1,2024-02-06 08:51:23,K,dog,1
