image,timestamp,response,pred_label,pred_conf
knife6-boat3,2024-02-24 12:54:25,A. airplane,airplane,1
bird7-boat1,2024-02-24 12:54:25,A. airplane,airplane,1
oven10-oven3,2024-02-24 12:54:26,F. bottle,bottle,1
bottle5-cat1,2024-02-24 12:54:26,F. bottle,bottle,1
knife3-keyboard3,2024-02-24 12:54:26,F. bottle,bottle,1
airplane7-truck1,2024-02-24 12:54:27,A. airplane,airplane,1
cat6-clock3,2024-02-24 12:54:27,J. clock,clock,1
boat10-cat1,2024-02-24 12:54:27,H. cat,cat,1
truck3-bird2,2024-02-24 12:54:28,P. truck,truck,1
car7-bird3,2024-02-24 12:54:28,G. car,car,1
car10-bottle3,2024-02-24 12:54:28,G. car,car,1
cat8-bear1,2024-02-24 12:54:28,H. cat,cat,1
bottle3-airplane2,2024-02-24 12:54:29,F. bottle,bottle,1
keyboard5-bear3,2024-02-24 12:54:29,B. bear,bear,1
bottle5-airplane1,2024-02-24 12:54:29,F. bottle,bottle,1
chair1-airplane2,2024-02-24 12:54:30,I. chair,chair,1
elephant4-oven1,2024-02-24 12:54:30,L. elephant,elephant,1
dog4-bird1,2024-02-24 12:54:30,K. dog,dog,1
boat3-keyboard2,2024-02-24 12:54:30,M. keyboard,keyboard,1
boat7-oven3,2024-02-24 12:54:31,M. keyboard,keyboard,1
boat8-knife1,2024-02-24 12:54:31,B. bear,bear,1
bear7-clock1,2024-02-24 12:54:31,J. clock,clock,1
chair5-car1,2024-02-24 12:54:32,G. car,car,1
knife9-bottle2,2024-02-24 12:54:32,F. bottle,bottle,1
boat4-knife2,2024-02-24 12:54:32,F. bottle,bottle,1
boat4-bicycle3,2024-02-24 12:54:32,D. bird,bird,1
boat5-airplane1,2024-02-24 12:54:33,A. airplane,airplane,1
chair1-truck3,2024-02-24 12:54:33,A. airplane,airplane,1
clock9-keyboard2,2024-02-24 12:54:33,M. keyboard,keyboard,1
chair6-elephant2,2024-02-24 12:54:34,I. chair,chair,1
bottle3-bear2,2024-02-24 12:54:34,F. bottle,bottle,1
chair2-keyboard2,2024-02-24 12:54:34,M. keyboard,keyboard,1
knife9-boat1,2024-02-24 12:54:35,A. airplane,airplane,1
keyboard1-bird2,2024-02-24 12:54:35,M. keyboard,keyboard,1
cat3-oven2,2024-02-24 12:54:35,H. cat,cat,1
clock2-clock3,2024-02-24 12:54:35,J. clock,clock,1
bottle5-oven2,2024-02-24 12:54:36,F. bottle,bottle,1
bird5-airplane3,2024-02-24 12:54:36,D. bird,bird,1
oven4-truck3,2024-02-24 12:54:36,A. airplane,airplane,1
chair8-boat1,2024-02-24 12:54:37,I. chair,chair,1
oven2-car1,2024-02-24 12:54:37,G. car,car,1
bottle9-oven2,2024-02-24 12:54:37,F. bottle,bottle,1
bicycle4-airplane1,2024-02-24 12:54:37,C. bicycle,bicycle,1
clock3-car2,2024-02-24 12:54:38,J. clock,clock,1
knife6-bicycle1,2024-02-24 12:54:38,A. airplane,airplane,1
clock4-bottle3,2024-02-24 12:54:38,J. clock,clock,1
truck6-boat2,2024-02-24 12:54:39,E. boat,boat,1
chair8-airplane1,2024-02-24 12:54:39,I. chair,chair,1
knife8-cat2,2024-02-24 12:54:39,A. airplane,airplane,1
bottle7-oven2,2024-02-24 12:54:39,M. keyboard,keyboard,1
bird4-dog3,2024-02-24 12:54:40,H. cat,cat,1
oven5-airplane1,2024-02-24 12:54:40,F. bottle,bottle,1
elephant7-airplane3,2024-02-24 12:54:40,L. elephant,elephant,1
clock5-keyboard1,2024-02-24 12:54:41,J. clock,clock,1
bear6-cat3,2024-02-24 12:54:41,B. bear,bear,1
bottle3-cat3,2024-02-24 12:54:41,F. bottle,bottle,1
bird5-chair1,2024-02-24 12:54:42,I. chair,chair,1
chair9-bird3,2024-02-24 12:54:42,I. chair,chair,1
car5-cat1,2024-02-24 12:54:42,G. car,car,1
elephant4-boat3,2024-02-24 12:54:42,L. elephant,elephant,1
truck10-bicycle1,2024-02-24 12:54:43,G. car,car,1
bird7-keyboard3,2024-02-24 12:54:43,A. airplane,airplane,1
bird4-airplane1,2024-02-24 12:54:43,A. airplane,airplane,1
knife7-airplane3,2024-02-24 12:54:44,D. bird,bird,1
boat7-bottle1,2024-02-24 12:54:44,F. bottle,bottle,1
chair10-bird3,2024-02-24 12:54:44,I. chair,chair,1
oven4-car1,2024-02-24 12:54:45,F. bottle,bottle,1
elephant9-airplane2,2024-02-24 12:54:45,B. bear,bear,1
bicycle1-truck1,2024-02-24 12:54:45,C. bicycle,bicycle,1
cat5-airplane2,2024-02-24 12:54:46,D. bird,bird,1
airplane7-keyboard1,2024-02-24 12:54:46,F. bottle,bottle,1
bird9-chair1,2024-02-24 12:54:46,I. chair,chair,1
truck1-clock3,2024-02-24 12:54:46,P. truck,truck,1
chair9-boat2,2024-02-24 12:54:47,I. chair,chair,1
bottle8-elephant3,2024-02-24 12:54:47,F. bottle,bottle,1
truck2-airplane3,2024-02-24 12:54:47,P. truck,truck,1
knife5-bicycle2,2024-02-24 12:54:48,A. airplane,airplane,1
clock10-airplane1,2024-02-24 12:54:48,J. clock,clock,1
elephant4-chair3,2024-02-24 12:54:48,I. chair,chair,1
truck9-bottle2,2024-02-24 12:54:49,F. bottle,bottle,1
airplane4-keyboard3,2024-02-24 12:54:49,F. bottle,bottle,1
bear3-airplane1,2024-02-24 12:54:49,B. bear,bear,1
boat3-dog3,2024-02-24 12:54:50,B. bear,bear,1
chair7-cat1,2024-02-24 12:54:50,I. chair,chair,1
bottle7-bear1,2024-02-24 12:54:50,B. bear,bear,1
bear4-elephant2,2024-02-24 12:54:50,B. bear,bear,1
truck2-bicycle2,2024-02-24 12:54:51,G. car,car,1
car7-keyboard3,2024-02-24 12:54:51,G. car,car,1
airplane7-boat2,2024-02-24 12:54:51,A. airplane,airplane,1
truck7-oven2,2024-02-24 12:54:52,P. truck,truck,1
bird8-knife2,2024-02-24 12:54:52,D. bird,bird,1
dog3-bear3,2024-02-24 12:54:52,B. bear,bear,1
keyboard7-boat2,2024-02-24 12:54:52,A. airplane,airplane,1
bear9-keyboard3,2024-02-24 12:54:53,M. keyboard,keyboard,1
bear2-car2,2024-02-24 12:54:53,H. cat,cat,1
chair2-boat1,2024-02-24 12:54:53,I. chair,chair,1
knife8-truck3,2024-02-24 12:54:54,A. airplane,airplane,1
dog5-oven1,2024-02-24 12:54:54,D. bird,bird,1
airplane8-oven2,2024-02-24 12:54:54,A. airplane,airplane,1
bicycle4-clock3,2024-02-24 12:54:55,C. bicycle,bicycle,1
car1-oven3,2024-02-24 12:54:55,M. keyboard,keyboard,1
chair9-bottle3,2024-02-24 12:54:55,I. chair,chair,1
bicycle9-cat3,2024-02-24 12:54:55,C. bicycle,bicycle,1
bear2-bird3,2024-02-24 12:54:56,B. bear,bear,1
clock1-boat3,2024-02-24 12:54:56,J. clock,clock,1
airplane4-bicycle2,2024-02-24 12:54:56,A. airplane,airplane,1
elephant5-truck1,2024-02-24 12:54:57,L. elephant,elephant,1
keyboard6-bear2,2024-02-24 12:54:57,B. bear,bear,1
chair7-truck3,2024-02-24 12:54:57,I. chair,chair,1
keyboard9-bird1,2024-02-24 12:54:57,M. keyboard,keyboard,1
boat1-bear1,2024-02-24 12:54:58,B. bear,bear,1
boat1-oven1,2024-02-24 12:54:58,D. bird,bird,1
keyboard7-bear2,2024-02-24 12:54:58,B. bear,bear,1
knife9-bicycle1,2024-02-24 12:54:59,A. airplane,airplane,1
keyboard9-keyboard2,2024-02-24 12:54:59,M. keyboard,keyboard,1
bear2-dog1,2024-02-24 12:54:59,B. bear,bear,1
keyboard4-truck3,2024-02-24 12:54:59,A. airplane,airplane,1
keyboard1-clock1,2024-02-24 12:55:00,J. clock,clock,1
bear10-cat2,2024-02-24 12:55:00,H. cat,cat,1
car8-clock2,2024-02-24 12:55:00,G. car,car,1
airplane8-elephant3,2024-02-24 12:55:00,L. elephant,elephant,1
truck4-bear1,2024-02-24 12:55:01,B. bear,bear,1
airplane2-bear1,2024-02-24 12:55:01,B. bear,bear,1
elephant2-clock1,2024-02-24 12:55:01,J. clock,clock,1
bear6-boat3,2024-02-24 12:55:02,A. airplane,airplane,1
clock2-dog1,2024-02-24 12:55:02,J. clock,clock,1
cat5-bottle1,2024-02-24 12:55:02,B. bear,bear,1
boat7-boat2,2024-02-24 12:55:02,E. boat,boat,1
elephant6-cat2,2024-02-24 12:55:03,B. bear,bear,1
elephant6-dog2,2024-02-24 12:55:03,K. dog,dog,1
boat6-bear1,2024-02-24 12:55:03,B. bear,bear,1
cat1-oven1,2024-02-24 12:55:03,H. cat,cat,1
oven5-bottle3,2024-02-24 12:55:04,F. bottle,bottle,1
keyboard6-bottle2,2024-02-24 12:55:04,F. bottle,bottle,1
keyboard10-car1,2024-02-24 12:55:04,G. car,car,1
clock5-bicycle1,2024-02-24 12:55:05,J. clock,clock,1
bicycle2-bird3,2024-02-24 12:55:05,C. bicycle,bicycle,1
knife4-car2,2024-02-24 12:55:05,F. bottle,bottle,1
bottle2-bottle3,2024-02-24 12:55:06,F. bottle,bottle,1
boat2-airplane1,2024-02-24 12:55:06,A. airplane,airplane,1
keyboard4-knife2,2024-02-24 12:55:06,F. bottle,bottle,1
bird9-bottle3,2024-02-24 12:55:06,D. bird,bird,1
car9-cat1,2024-02-24 12:55:07,G. car,car,1
clock4-bird3,2024-02-24 12:55:07,J. clock,clock,1
bear4-cat3,2024-02-24 12:55:07,B. bear,bear,1
bicycle4-chair2,2024-02-24 12:55:07,I. chair,chair,1
car4-boat1,2024-02-24 12:55:08,G. car,car,1
dog6-truck2,2024-02-24 12:55:08,F. bottle,bottle,1
cat9-chair2,2024-02-24 12:55:08,I. chair,chair,1
elephant6-bicycle1,2024-02-24 12:55:09,B. bear,bear,1
dog5-car3,2024-02-24 12:55:09,B. bear,bear,1
elephant9-bicycle2,2024-02-24 12:55:09,L. elephant,elephant,1
truck1-bear1,2024-02-24 12:55:09,P. truck,truck,1
dog7-oven2,2024-02-24 12:55:10,B. bear,bear,1
elephant7-cat1,2024-02-24 12:55:10,B. bear,bear,1
dog10-keyboard2,2024-02-24 12:55:10,M. keyboard,keyboard,1
oven2-boat3,2024-02-24 12:55:11,F. bottle,bottle,1
bird6-boat2,2024-02-24 12:55:11,A. airplane,airplane,1
truck2-chair1,2024-02-24 12:55:11,I. chair,chair,1
keyboard3-cat1,2024-02-24 12:55:11,H. cat,cat,1
boat9-airplane2,2024-02-24 12:55:12,E. boat,boat,1
chair10-dog1,2024-02-24 12:55:12,I. chair,chair,1
truck1-cat1,2024-02-24 12:55:12,H. cat,cat,1
cat7-airplane2,2024-02-24 12:55:12,H. cat,cat,1
clock6-oven1,2024-02-24 12:55:13,M. keyboard,keyboard,1
bicycle10-dog3,2024-02-24 12:55:13,C. bicycle,bicycle,1
knife9-bear3,2024-02-24 12:55:13,H. cat,cat,1
truck3-cat1,2024-02-24 12:55:13,H. cat,cat,1
cat3-truck3,2024-02-24 12:55:14,A. airplane,airplane,1
bicycle1-bird1,2024-02-24 12:55:14,C. bicycle,bicycle,1
elephant8-truck3,2024-02-24 12:55:14,B. bear,bear,1
car9-keyboard2,2024-02-24 12:55:15,J. clock,clock,1
cat1-airplane1,2024-02-24 12:55:15,H. cat,cat,1
bicycle6-cat1,2024-02-24 12:55:15,B. bear,bear,1
bear5-bottle1,2024-02-24 12:55:15,F. bottle,bottle,1
boat6-bottle2,2024-02-24 12:55:16,F. bottle,bottle,1
dog6-cat1,2024-02-24 12:55:16,H. cat,cat,1
airplane5-bottle3,2024-02-24 12:55:16,F. bottle,bottle,1
bottle5-knife1,2024-02-24 12:55:17,F. bottle,bottle,1
chair1-chair1,2024-02-24 12:55:17,I. chair,chair,1
bottle9-keyboard1,2024-02-24 12:55:17,F. bottle,bottle,1
bird8-keyboard2,2024-02-24 12:55:17,M. keyboard,keyboard,1
dog9-bottle1,2024-02-24 12:55:18,B. bear,bear,1
dog7-knife3,2024-02-24 12:55:18,B. bear,bear,1
dog5-elephant1,2024-02-24 12:55:18,K. dog,dog,1
bear1-airplane3,2024-02-24 12:55:19,B. bear,bear,1
dog4-elephant2,2024-02-24 12:55:19,H. cat,cat,1
bottle9-elephant2,2024-02-24 12:55:19,F. bottle,bottle,1
bottle7-clock1,2024-02-24 12:55:19,J. clock,clock,1
dog1-cat3,2024-02-24 12:55:20,H. cat,cat,1
knife9-elephant2,2024-02-24 12:55:20,D. bird,bird,1
chair9-keyboard2,2024-02-24 12:55:20,M. keyboard,keyboard,1
bird10-bicycle1,2024-02-24 12:55:20,D. bird,bird,1
boat4-boat3,2024-02-24 12:55:21,A. airplane,airplane,1
knife3-clock2,2024-02-24 12:55:21,J. clock,clock,1
truck5-car1,2024-02-24 12:55:21,P. truck,truck,1
keyboard3-elephant2,2024-02-24 12:55:22,D. bird,bird,1
airplane3-dog1,2024-02-24 12:55:22,B. bear,bear,1
bicycle1-airplane2,2024-02-24 12:55:22,C. bicycle,bicycle,1
